vacancy_name,company_name,latitude,longitude,district,vacancy_url
Ведущий специалист по кадровому учету,First Developing Group,41.298877,69.304934,Yashnabad,https://hh.ru/vacancy/128071536
Senior Project Manager,InFinBank,NULL,NULL,Ташкент,https://hh.ru/vacancy/128831298
Texnik xodim,I TECH IT GROUP,NULL,NULL,Ташкент,https://hh.ru/vacancy/128680666
SMM manager в сеть Оздоровительных Фитнес- Клубов,Wash Inn Technologies,41.310494,69.326799,Yashnabad,https://hh.ru/vacancy/128702396
Маркетолог,ASIAMOTOR,41.250556,69.218013,Sergeli,https://hh.ru/vacancy/127837533
Data Scientist,Новео,NULL,NULL,Ташкент,https://hh.ru/vacancy/128699219
Старший юрист юридического Департамента,АКБ Тенге Банк,41.315039,69.321158,Yashnabad,https://hh.ru/vacancy/126757247
SMM-менеджер/SMM-специалист,BLUE BIRD AGENCY,NULL,NULL,Ташкент,https://hh.ru/vacancy/128557474
Senior System Analyst (Системный аналитик),АО ANOR BANK,41.306674,69.284839,Yashnabad,https://hh.ru/vacancy/128776396
Менеджер по продажам,FIRST IT-GROUP,41.33972434578569,69.29698601162924,Yunusabad,https://hh.ru/vacancy/128636288
Заместитель технического директора,IPLUS,41.297596,69.272999,Mirabad,https://hh.ru/vacancy/127916066
Специалист технической поддержки,amoCRM,NULL,NULL,Ташкент,https://hh.ru/vacancy/128316591
Сценарист,PROMOGO,NULL,NULL,Ташкент,https://hh.ru/vacancy/128726643
Начальник управления по планированию и мониторингу эффективности розничной сети,АКБ Тенге Банк,41.311144,69.279728,Yunusabad,https://hh.ru/vacancy/127819806
SMM-менеджер,Yoshlik-Yu,41.21955,69.30567,Bektemir,https://hh.ru/vacancy/128733727
Mentor/Lecturer of Cyber Security and Ethical Hacking,PDP University,41.234283822732024,69.21549097477518,Sergeli,https://hh.ru/vacancy/128721205
Офис-менеджер,Topical Development,41.284391,69.224508,Chilanzar,https://hh.ru/vacancy/127866459
Системный администратор - Сотрудник по кибербезопасности,AKELA GROUP MACHINERY,41.229543,69.149391,Ташкент,https://hh.ru/vacancy/128657268
Руководитель проекта,ELEKTR MASHINALARI,NULL,NULL,Ташкент,https://hh.ru/vacancy/128467638
Тестировщик,UNITEL LLC,41.341379,69.335396,Mirzo Ulugbek,https://hh.ru/vacancy/127750395
Менеджер по развитию новых вендоров в сегменте кино- и fashion-индустрии,MUK Computers,41.330418,69.284713,Yunusabad,https://hh.ru/vacancy/127979054
Team-lead/Руководитель группы колл-центра,«UZUM TECHNOLOGIES»,41.314537,69.236564,Shaykhantahur,https://hh.ru/vacancy/128854912
Оператор видеонаблюдения,Very Nice Retail,41.36368,69.28008,Yunusabad,https://hh.ru/vacancy/128037900
Оператор Сall-центра,IT CALL QARSHI,41.325353,69.316729,Mirzo Ulugbek,https://hh.ru/vacancy/128609890
Экономист Отдела корпоративных финансов,ALYANS AUTO MCHJ,41.305976,69.278057,Mirabad,https://hh.ru/vacancy/128866150
Специалист контактного центра (чат-поддержка),«UZUM TECHNOLOGIES»,41.332138,69.293301,Yunusabad,https://hh.ru/vacancy/128697101
Системный администратор со знанием английского,IT Support Group,NULL,NULL,Ташкент,https://hh.ru/vacancy/128540008
Sales Manager,Citi Fuel (ООО Staff Atlantic),NULL,NULL,Ташкент,https://hh.ru/vacancy/125282398
Менеджер по продажам,GOLD BOOK BUSINES,NULL,NULL,Ташкент,https://hh.ru/vacancy/128043426
UX/UI-дизайнер,BISMUTH EDUCATION,41.271407,69.260504,Yakkasaray,https://hh.ru/vacancy/128707498
Project Manager,Global Solutions,41.29179,69.268157,Yakkasaray,https://hh.ru/vacancy/127919006
Бухгалтер,СП ООО Nazarov Rakhimbayev Group,41.304519,69.307036,Yashnabad,https://hh.ru/vacancy/126888626
Филиал-менеджер,HUMAN AND CAPITAL,41.28141,69.212668,Chilanzar,https://hh.ru/vacancy/128605197
Менеджер ресторана Papa Johns,ALEXANDER BRANDS,NULL,NULL,Ташкент,https://hh.ru/vacancy/128266938
Senior Data Engineer / Data Platform Engineer,ZORDOC,NULL,NULL,Ташкент,https://hh.ru/vacancy/128550824
GR manager / Policy and regulation analyst,ARETERA РА СА,41.311144,69.279728,Yunusabad,https://hh.ru/vacancy/128758203
Инженер-проектировщик мебели из нержавеющей стали,MONTAGE PRO SERVICE,41.225576,69.245619,Ташкент,https://hh.ru/vacancy/128844339
HRG / HR Generalist,IT BUYUK ZAMON SARI,41.355243,69.333869,Yunusabad,https://hh.ru/vacancy/128607379
Менеджер по МФО,Ipotekabank OTP Group,41.31514,69.284309,Mirzo Ulugbek,https://hh.ru/vacancy/127792558
Координатор проекта/архитектор,Представительство ONCUOGLU MIMARLIK SEHIRCILIK VE MUSAVIRLIK HIZMETLERI ANONIM SIRKETI,41.31982,69.32026,Mirzo Ulugbek,https://hh.ru/vacancy/128870562
Главный специалист Управления Информационной Безопасности,АКБ Asia Alliance Bank,41.306233,69.304036,Yashnabad,https://hh.ru/vacancy/128440462
Моушн-дизайнер,SPACE MARKETING,41.31684,69.241271,Shaykhantahur,https://hh.ru/vacancy/127950279
CPO. Директор департамента развития. Директор по развитию продуктов.,CLICK,NULL,NULL,Ташкент,https://hh.ru/vacancy/128863760
Менеджер курьерской службы,EUPHORIA GROUP,NULL,NULL,Ташкент,https://hh.ru/vacancy/128858541
Системный администратор,HURMA LOMBARD (ООО OLTIN LOMBARD),41.286444,69.221265,Chilanzar,https://hh.ru/vacancy/128114580
